"Order_ID","Customer_ID","employee_id","order_type","Customer_Country","Customer_Gender","Customer_Name","Customer_Type","order_date","delivery_date","customer_birthdate","costprice_per_unit","total_retail_price","product_quantity","product_id","product_name","product_group","product_category","product_line","supplier_country","supplier_id","supplier_name","age","age_group","customer_activity","customer_type_group","profit"
"  1243568955","          31","121060","Retail","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23656","       23656","        6063","        78.5","       172.5","           1","220200300096","Mns.raptor Precision","Tracker Shoes","Shoes","Clothes & Shoes","US","        2963","3Top Sports","          49","46-60 years old","Medium Activity","Orion Club Gold","          94"
"  1243643970","         171","120138","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23665","       23665","       11375","       46.25","       101.5","           1","220200200035","Soft Alta Plus Women","Shoes","Shoes","Clothes & Shoes","US","        1747","Pro Sportswear Inc","          35","31-45 years old","High Activity","Orion Club","       55.25"
"  1243644877","       70079","99999999","Internet","CA","F","Lera Knott","Orion  Club members medium activity","       23665","       23668","       15897","        6.75","        14.6","           1","240200100098","Grandslam Staff Grip","Golf","Golf","Sports","US","        3808","Carolina Sports","          23","15-30 years old","Medium Activity","Orion Club","        7.85"
"  1243661763","          41","120124","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23667","       23667","        8006","        6.05","        29.4","           2","240100100463","Sparkle Spray Orange","Assorted Sports arti","Assorted Sports Arti","Sports","CA","       16814","CrystalClear Optics","          44","31-45 years old","Medium Activity","Orion Club","        17.3"
"  1243670182","          69","121065","Retail","US","F","Patricia Bertolozzi","Orion Club members low activity","       23667","       23667","       13282","        1.35","         3.2","           1","230100500004","Backpack Flag, 6,5x9","Outdoor Gear","Outdoors","Outdoors","GB","         316","Prime Sports Ltd","          30","15-30 years old","Low Activity","Orion Club","        1.85"
"  1243680376","          31","121061","Retail","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23668","       23668","        6063","       29.95","        63.5","           1","220200100190","Woman's Air Imara","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          49","46-60 years old","Medium Activity","Orion Club Gold","       33.55"
"  1243797399","          10","121053","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23681","       23681","       15266","      251.35","      1066.4","           2","240300100028","Letour Heart Bike","Fitness","Indoor Sports","Sports","NL","       16542","TrimSport B.V.","          24","15-30 years old","High Activity","Orion Club","       563.7"
"  1243799681","          41","120128","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23682","       23682","        8006","        8.45","          17","           1","220100100354","Insu F.I.T Basic","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          44","31-45 years old","Medium Activity","Orion Club","        8.55"
"  1243817278","         171","120127","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23684","       23684","       11375","        8.85","          19","           1","220101400328","Stars Swim Suit","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          35","31-45 years old","High Activity","Orion Club","       10.15"
"  1243887390","         908","99999999","Catalog","TR","M","Avni Umran","Orion Club Gold members high activity","       23691","       23695","       13489","       253.2","       519.3","           1","230100700008","Family Holiday 4","Tents","Outdoors","Outdoors","SE","         109","Petterson AB","          29","15-30 years old","High Activity","Orion Club Gold","       266.1"
"  1243951648","          34","121068","Retail","US","M","Alvan Goheen","Orion Club members low activity","       23698","       23698","       14993","        41.4","        86.3","           1","230100600030","Outback Sleeping Bag","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          25","15-30 years old","Low Activity","Orion Club","        44.9"
"  1243960910","          90","121028","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23699","       23699","        7883","        15.5","        69.4","           2","210200100009","Kids Sweat Round Nec","A-Team, Kids","Children Sports","Children","US","        3298","A Team Sports","          44","31-45 years old","High Activity","Orion Club Gold","        38.4"
"  1243963366","         215","120175","Retail","AU","M","Ramesh Trentholme","Orion Club Gold members medium activity","       23700","       23700","        2327","         9.2","        60.8","           2","240600100080","Sharky Swimming Trun","Bathing Suits","Swim Sports","Sports","US","       16292","Dolphin Sportswear I","          60","46-60 years old","Medium Activity","Orion Club Gold","        42.4"
"  1243992813","       70187","99999999","Catalog","CA","F","Soberina Berent","Orion  Club members medium activity","       23703","       23708","       15975","        4.15","         8.2","           1","220100100421","Trois-fit Running Qt","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          22","15-30 years old","Medium Activity","Orion Club","        4.05"
"  1244066194","        2806","99999999","Catalog","ZA","F","Raedene Van Den Berg","Orion  Club members medium activity","       23710","       23714","       16695","        13.9","        31.4","           1","240100100159","A-team Smoothsport B","Assorted Sports arti","Assorted Sports Arti","Sports","US","        3298","A Team Sports","          20","15-30 years old","Medium Activity","Orion Club","        17.5"
"  1244086685","       14104","99999999","Internet","IL","M","Zweig, Avinoam","Orion  Club members medium activity","       23713","       23716","        7953","        20.2","        80.4","           2","220100100516","Woman's Dri Fit Airb","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          44","31-45 years old","Medium Activity","Orion Club","          40"
"  1244107612","          45","121107","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       23715","       23715","       13275","        12.3","         118","           5","240700100001","Armour L","American Football","Team Sports","Sports","US","        3298","A Team Sports","          30","15-30 years old","Low Activity","Orion Club Gold","        56.5"
"  1244117101","          45","121109","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       23716","       23716","       13275","         9.3","        45.7","           2","240700100007","Football - Helmet M","American Football","Team Sports","Sports","US","        3298","A Team Sports","          30","15-30 years old","Low Activity","Orion Club Gold","        27.1"
"  1244117109","          49","121117","Retail","US","F","Annmarie Leveille","Orion Club Gold members high activity","       23716","       23716","       15172","         5.6","        24.8","           2","240700400003","Red Cap","Soccer","Team Sports","Sports","GB","        6071","SportsFan Products L","          25","15-30 years old","High Activity","Orion Club Gold","        13.6"
"  1244171290","          31","121121","Retail","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23722","       23722","        6063","       105.3","       760.8","           3","240800100042","Helmsdale Ski Pants","Ski Dress","Winter Sports","Sports","US","         772","AllSeasons Outdoor C","          49","46-60 years old","Medium Activity","Orion Club Gold","       444.9"
"  1244181114","          10","121092","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23723","       23723","       15266","        14.5","        95.1","           3","240500200016","T-Shirt","Running Clothes","Running - Jogging","Sports","US","        2963","3Top Sports","          24","15-30 years old","High Activity","Orion Club","        51.6"
"  1244197366","          89","121118","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23725","       23725","       -3017","        10.3","        75.2","           4","240700200018","Helmet L","Baseball","Team Sports","Sports","US","       15218","Miller Trading Inc","          74","61-75 years old","High Activity","Orion Club","          34"
